date,keyword,interest
2016-02-27,Dr. Debra Soh,0
2016-03-05,Dr. Debra Soh,0
2016-03-12,Dr. Debra Soh,0
2016-03-19,Dr. Debra Soh,0
2016-03-26,Dr. Debra Soh,0
2016-04-02,Dr. Debra Soh,0
2016-04-09,Dr. Debra Soh,0
2016-04-16,Dr. Debra Soh,0
2016-04-23,Dr. Debra Soh,0
2016-04-30,Dr. Debra Soh,0
2016-05-07,Dr. Debra Soh,0
2016-05-14,Dr. Debra Soh,0
2016-05-21,Dr. Debra Soh,0
2016-05-28,Dr. Debra Soh,0
2016-06-04,Dr. Debra Soh,0
2016-06-11,Dr. Debra Soh,0
2016-06-18,Dr. Debra Soh,0
2016-06-25,Dr. Debra Soh,0
2016-07-02,Dr. Debra Soh,0
2016-07-09,Dr. Debra Soh,0
2016-07-16,Dr. Debra Soh,0
2016-07-23,Dr. Debra Soh,0
2016-07-30,Dr. Debra Soh,0
2016-08-06,Dr. Debra Soh,0
2016-08-13,Dr. Debra Soh,0
2016-08-20,Dr. Debra Soh,0
2016-08-27,Dr. Debra Soh,0
2016-09-03,Dr. Debra Soh,0
2016-09-10,Dr. Debra Soh,0
2016-09-17,Dr. Debra Soh,0
2016-09-24,Dr. Debra Soh,0
2016-10-01,Dr. Debra Soh,0
2016-10-08,Dr. Debra Soh,0
2016-10-15,Dr. Debra Soh,0
2016-10-22,Dr. Debra Soh,0
2016-10-29,Dr. Debra Soh,0
2016-11-05,Dr. Debra Soh,0
2016-11-12,Dr. Debra Soh,0
2016-11-19,Dr. Debra Soh,0
2016-11-26,Dr. Debra Soh,0
2016-12-03,Dr. Debra Soh,0
2016-12-10,Dr. Debra Soh,0
2016-12-17,Dr. Debra Soh,0
2016-12-24,Dr. Debra Soh,0
2016-12-31,Dr. Debra Soh,0
2017-01-07,Dr. Debra Soh,0
2017-01-14,Dr. Debra Soh,0
2017-01-21,Dr. Debra Soh,0
2017-01-28,Dr. Debra Soh,0
2017-02-04,Dr. Debra Soh,0
2017-02-11,Dr. Debra Soh,0
2017-02-18,Dr. Debra Soh,0
2017-02-25,Dr. Debra Soh,0
2017-03-04,Dr. Debra Soh,0
2017-03-11,Dr. Debra Soh,0
2017-03-18,Dr. Debra Soh,0
2017-03-25,Dr. Debra Soh,0
2017-04-01,Dr. Debra Soh,0
2017-04-08,Dr. Debra Soh,0
2017-04-15,Dr. Debra Soh,0
2017-04-22,Dr. Debra Soh,0
2017-04-29,Dr. Debra Soh,0
2017-05-06,Dr. Debra Soh,0
2017-05-13,Dr. Debra Soh,0
2017-05-20,Dr. Debra Soh,0
2017-05-27,Dr. Debra Soh,0
2017-06-03,Dr. Debra Soh,0
2017-06-10,Dr. Debra Soh,0
2017-06-17,Dr. Debra Soh,0
2017-06-24,Dr. Debra Soh,0
2017-07-01,Dr. Debra Soh,0
2017-07-08,Dr. Debra Soh,0
2017-07-15,Dr. Debra Soh,0
2017-07-22,Dr. Debra Soh,0
2017-07-29,Dr. Debra Soh,0
2017-08-05,Dr. Debra Soh,0
2017-08-12,Dr. Debra Soh,0
2017-08-19,Dr. Debra Soh,0
2017-08-26,Dr. Debra Soh,0
2017-09-02,Dr. Debra Soh,2
2017-09-09,Dr. Debra Soh,0
2017-09-16,Dr. Debra Soh,0
2017-09-23,Dr. Debra Soh,0
2017-09-30,Dr. Debra Soh,0
2017-10-07,Dr. Debra Soh,0
2017-10-14,Dr. Debra Soh,2
2017-10-21,Dr. Debra Soh,0
2017-10-28,Dr. Debra Soh,2
2017-11-04,Dr. Debra Soh,0
2017-11-11,Dr. Debra Soh,0
2017-11-18,Dr. Debra Soh,0
2017-11-25,Dr. Debra Soh,0
2017-12-02,Dr. Debra Soh,0
2017-12-09,Dr. Debra Soh,0
2017-12-16,Dr. Debra Soh,2
2017-12-23,Dr. Debra Soh,0
2017-12-30,Dr. Debra Soh,0
2018-01-06,Dr. Debra Soh,0
2018-01-13,Dr. Debra Soh,0
2018-01-20,Dr. Debra Soh,0
2018-01-27,Dr. Debra Soh,2
2018-02-03,Dr. Debra Soh,2
2018-02-10,Dr. Debra Soh,0
2018-02-17,Dr. Debra Soh,2
2018-02-24,Dr. Debra Soh,4
2018-03-03,Dr. Debra Soh,0
2018-03-10,Dr. Debra Soh,0
2018-03-17,Dr. Debra Soh,0
2018-03-24,Dr. Debra Soh,0
2018-03-31,Dr. Debra Soh,2
2018-04-07,Dr. Debra Soh,2
2018-04-14,Dr. Debra Soh,0
2018-04-21,Dr. Debra Soh,0
2018-04-28,Dr. Debra Soh,0
2018-05-05,Dr. Debra Soh,0
2018-05-12,Dr. Debra Soh,0
2018-05-19,Dr. Debra Soh,0
2018-05-26,Dr. Debra Soh,0
2018-06-02,Dr. Debra Soh,0
2018-06-09,Dr. Debra Soh,0
2018-06-16,Dr. Debra Soh,0
2018-06-23,Dr. Debra Soh,0
2018-06-30,Dr. Debra Soh,0
2018-07-07,Dr. Debra Soh,0
2018-07-14,Dr. Debra Soh,0
2018-07-21,Dr. Debra Soh,100
2018-07-28,Dr. Debra Soh,48
2018-08-04,Dr. Debra Soh,19
2018-08-11,Dr. Debra Soh,20
2018-08-18,Dr. Debra Soh,7
2018-08-25,Dr. Debra Soh,4
2018-09-01,Dr. Debra Soh,3
2018-09-08,Dr. Debra Soh,2
2013-09-21,Dr. Mark Gordon,0
2013-09-28,Dr. Mark Gordon,6
2013-10-05,Dr. Mark Gordon,6
2013-10-12,Dr. Mark Gordon,12
2013-10-19,Dr. Mark Gordon,0
2013-10-26,Dr. Mark Gordon,6
2013-11-02,Dr. Mark Gordon,6
2013-11-09,Dr. Mark Gordon,6
2013-11-16,Dr. Mark Gordon,6
2013-11-23,Dr. Mark Gordon,0
2013-11-30,Dr. Mark Gordon,11
2013-12-07,Dr. Mark Gordon,12
2013-12-14,Dr. Mark Gordon,6
2013-12-21,Dr. Mark Gordon,7
2013-12-28,Dr. Mark Gordon,12
2014-01-04,Dr. Mark Gordon,64
2014-01-11,Dr. Mark Gordon,26
2014-01-18,Dr. Mark Gordon,29
2014-01-25,Dr. Mark Gordon,6
2014-02-01,Dr. Mark Gordon,6
2014-02-08,Dr. Mark Gordon,11
2014-02-15,Dr. Mark Gordon,17
2014-02-22,Dr. Mark Gordon,6
2014-03-01,Dr. Mark Gordon,0
2014-03-08,Dr. Mark Gordon,6
2014-03-15,Dr. Mark Gordon,6
2014-03-22,Dr. Mark Gordon,6
2014-03-29,Dr. Mark Gordon,6
2014-04-05,Dr. Mark Gordon,12
2014-04-12,Dr. Mark Gordon,0
2014-04-19,Dr. Mark Gordon,12
2014-04-26,Dr. Mark Gordon,14
2014-05-03,Dr. Mark Gordon,6
2014-05-10,Dr. Mark Gordon,6
2014-05-17,Dr. Mark Gordon,6
2014-05-24,Dr. Mark Gordon,7
2014-05-31,Dr. Mark Gordon,0
2014-06-07,Dr. Mark Gordon,7
2014-06-14,Dr. Mark Gordon,7
2014-06-21,Dr. Mark Gordon,7
2014-06-28,Dr. Mark Gordon,15
2014-07-05,Dr. Mark Gordon,7
2014-07-12,Dr. Mark Gordon,7
2014-07-19,Dr. Mark Gordon,7
2014-07-26,Dr. Mark Gordon,7
2014-08-02,Dr. Mark Gordon,0
2014-08-09,Dr. Mark Gordon,0
2014-08-16,Dr. Mark Gordon,7
2014-08-23,Dr. Mark Gordon,0
2014-08-30,Dr. Mark Gordon,0
2014-09-06,Dr. Mark Gordon,6
2014-09-13,Dr. Mark Gordon,6
2014-09-20,Dr. Mark Gordon,0
2014-09-27,Dr. Mark Gordon,0
2014-10-04,Dr. Mark Gordon,6
2014-10-11,Dr. Mark Gordon,0
2014-10-18,Dr. Mark Gordon,12
2014-10-25,Dr. Mark Gordon,6
2014-11-01,Dr. Mark Gordon,0
2014-11-08,Dr. Mark Gordon,40
2014-11-15,Dr. Mark Gordon,19
2014-11-22,Dr. Mark Gordon,7
2014-11-29,Dr. Mark Gordon,9
2014-12-06,Dr. Mark Gordon,12
2014-12-13,Dr. Mark Gordon,7
2014-12-20,Dr. Mark Gordon,0
2014-12-27,Dr. Mark Gordon,7
2015-01-03,Dr. Mark Gordon,9
2015-01-10,Dr. Mark Gordon,6
2015-01-17,Dr. Mark Gordon,12
2015-01-24,Dr. Mark Gordon,6
2015-01-31,Dr. Mark Gordon,6
2015-02-07,Dr. Mark Gordon,6
2015-02-14,Dr. Mark Gordon,12
2015-02-21,Dr. Mark Gordon,6
2015-02-28,Dr. Mark Gordon,6
2015-03-07,Dr. Mark Gordon,6
2015-03-14,Dr. Mark Gordon,0
2015-03-21,Dr. Mark Gordon,7
2015-03-28,Dr. Mark Gordon,6
2015-04-04,Dr. Mark Gordon,6
2015-04-11,Dr. Mark Gordon,0
2015-04-18,Dr. Mark Gordon,9
2015-04-25,Dr. Mark Gordon,6
2015-05-02,Dr. Mark Gordon,6
2015-05-09,Dr. Mark Gordon,0
2015-05-16,Dr. Mark Gordon,7
2015-05-23,Dr. Mark Gordon,0
2015-05-30,Dr. Mark Gordon,7
2015-06-06,Dr. Mark Gordon,0
2015-06-13,Dr. Mark Gordon,7
2015-06-20,Dr. Mark Gordon,0
2015-06-27,Dr. Mark Gordon,14
2015-07-04,Dr. Mark Gordon,0
2015-07-11,Dr. Mark Gordon,7
2015-07-18,Dr. Mark Gordon,7
2015-07-25,Dr. Mark Gordon,7
2015-08-01,Dr. Mark Gordon,0
2015-08-08,Dr. Mark Gordon,13
2015-08-15,Dr. Mark Gordon,0
2015-08-22,Dr. Mark Gordon,6
2015-08-29,Dr. Mark Gordon,0
2015-09-05,Dr. Mark Gordon,0
2015-09-12,Dr. Mark Gordon,6
2015-09-19,Dr. Mark Gordon,6
2015-09-26,Dr. Mark Gordon,31
2015-10-03,Dr. Mark Gordon,12
2015-10-10,Dr. Mark Gordon,6
2015-10-17,Dr. Mark Gordon,12
2015-10-24,Dr. Mark Gordon,12
2015-10-31,Dr. Mark Gordon,0
2015-11-07,Dr. Mark Gordon,6
2015-11-14,Dr. Mark Gordon,6
2015-11-21,Dr. Mark Gordon,0
2015-11-28,Dr. Mark Gordon,12
2015-12-05,Dr. Mark Gordon,6
2015-12-12,Dr. Mark Gordon,0
2015-12-19,Dr. Mark Gordon,7
2015-12-26,Dr. Mark Gordon,13
2016-01-02,Dr. Mark Gordon,5
2016-01-09,Dr. Mark Gordon,10
2016-01-16,Dr. Mark Gordon,5
2016-01-23,Dr. Mark Gordon,5
2016-01-30,Dr. Mark Gordon,5
2016-02-06,Dr. Mark Gordon,5
2016-02-13,Dr. Mark Gordon,10
2016-02-20,Dr. Mark Gordon,5
2016-02-27,Dr. Mark Gordon,5
2016-03-05,Dr. Mark Gordon,5
2016-03-12,Dr. Mark Gordon,5
2016-03-19,Dr. Mark Gordon,10
2016-03-26,Dr. Mark Gordon,0
2016-04-02,Dr. Mark Gordon,5
2016-04-09,Dr. Mark Gordon,5
2016-04-16,Dr. Mark Gordon,7
2016-04-23,Dr. Mark Gordon,0
2016-04-30,Dr. Mark Gordon,5
2016-05-07,Dr. Mark Gordon,10
2016-05-14,Dr. Mark Gordon,10
2016-05-21,Dr. Mark Gordon,0
2016-05-28,Dr. Mark Gordon,5
2016-06-04,Dr. Mark Gordon,5
2016-06-11,Dr. Mark Gordon,5
2016-06-18,Dr. Mark Gordon,5
2016-06-25,Dr. Mark Gordon,5
2016-07-02,Dr. Mark Gordon,6
2016-07-09,Dr. Mark Gordon,5
2016-07-16,Dr. Mark Gordon,5
2016-07-23,Dr. Mark Gordon,0
2016-07-30,Dr. Mark Gordon,5
2016-08-06,Dr. Mark Gordon,0
2016-08-13,Dr. Mark Gordon,6
2016-08-20,Dr. Mark Gordon,11
2016-08-27,Dr. Mark Gordon,5
2016-09-03,Dr. Mark Gordon,5
2016-09-10,Dr. Mark Gordon,0
2016-09-17,Dr. Mark Gordon,10
2016-09-24,Dr. Mark Gordon,5
2016-10-01,Dr. Mark Gordon,5
2016-10-08,Dr. Mark Gordon,5
2016-10-15,Dr. Mark Gordon,0
2016-10-22,Dr. Mark Gordon,5
2016-10-29,Dr. Mark Gordon,0
2016-11-05,Dr. Mark Gordon,0
2016-11-12,Dr. Mark Gordon,0
2016-11-19,Dr. Mark Gordon,0
2016-11-26,Dr. Mark Gordon,5
2016-12-03,Dr. Mark Gordon,0
2016-12-10,Dr. Mark Gordon,7
2016-12-17,Dr. Mark Gordon,5
2016-12-24,Dr. Mark Gordon,0
2016-12-31,Dr. Mark Gordon,5
2017-01-07,Dr. Mark Gordon,5
2017-01-14,Dr. Mark Gordon,5
2017-01-21,Dr. Mark Gordon,9
2017-01-28,Dr. Mark Gordon,4
2017-02-04,Dr. Mark Gordon,0
2017-02-11,Dr. Mark Gordon,7
2017-02-18,Dr. Mark Gordon,4
2017-02-25,Dr. Mark Gordon,9
2017-03-04,Dr. Mark Gordon,4
2017-03-11,Dr. Mark Gordon,0
2017-03-18,Dr. Mark Gordon,5
2017-03-25,Dr. Mark Gordon,4
2017-04-01,Dr. Mark Gordon,5
2017-04-08,Dr. Mark Gordon,5
2017-04-15,Dr. Mark Gordon,0
2017-04-22,Dr. Mark Gordon,4
2017-04-29,Dr. Mark Gordon,5
2017-05-06,Dr. Mark Gordon,5
2017-05-13,Dr. Mark Gordon,5
2017-05-20,Dr. Mark Gordon,7
2017-05-27,Dr. Mark Gordon,0
2017-06-03,Dr. Mark Gordon,5
2017-06-10,Dr. Mark Gordon,5
2017-06-17,Dr. Mark Gordon,5
2017-06-24,Dr. Mark Gordon,0
2017-07-01,Dr. Mark Gordon,5
2017-07-08,Dr. Mark Gordon,10
2017-07-15,Dr. Mark Gordon,5
2017-07-22,Dr. Mark Gordon,0
2017-07-29,Dr. Mark Gordon,5
2017-08-05,Dr. Mark Gordon,0
2017-08-12,Dr. Mark Gordon,0
2017-08-19,Dr. Mark Gordon,0
2017-08-26,Dr. Mark Gordon,0
2017-09-02,Dr. Mark Gordon,5
2017-09-09,Dr. Mark Gordon,0
2017-09-16,Dr. Mark Gordon,9
2017-09-23,Dr. Mark Gordon,0
2017-09-30,Dr. Mark Gordon,4
2017-10-07,Dr. Mark Gordon,9
2017-10-14,Dr. Mark Gordon,0
2017-10-21,Dr. Mark Gordon,5
2017-10-28,Dr. Mark Gordon,7
2017-11-04,Dr. Mark Gordon,4
2017-11-11,Dr. Mark Gordon,4
2017-11-18,Dr. Mark Gordon,5
2017-11-25,Dr. Mark Gordon,4
2017-12-02,Dr. Mark Gordon,4
2017-12-09,Dr. Mark Gordon,0
2017-12-16,Dr. Mark Gordon,10
2017-12-23,Dr. Mark Gordon,100
2017-12-30,Dr. Mark Gordon,21
2018-01-06,Dr. Mark Gordon,13
2018-01-13,Dr. Mark Gordon,9
2018-01-20,Dr. Mark Gordon,9
2018-01-27,Dr. Mark Gordon,4
2018-02-03,Dr. Mark Gordon,0
2018-02-10,Dr. Mark Gordon,9
2018-02-17,Dr. Mark Gordon,0
2018-02-24,Dr. Mark Gordon,4
2018-03-03,Dr. Mark Gordon,4
2018-03-10,Dr. Mark Gordon,0
2018-03-17,Dr. Mark Gordon,9
2018-03-24,Dr. Mark Gordon,7
2018-03-31,Dr. Mark Gordon,0
2018-04-07,Dr. Mark Gordon,4
2018-04-14,Dr. Mark Gordon,0
2018-04-21,Dr. Mark Gordon,0
2018-04-28,Dr. Mark Gordon,0
2018-05-05,Dr. Mark Gordon,7
2018-05-12,Dr. Mark Gordon,4
2018-05-19,Dr. Mark Gordon,9
2018-05-26,Dr. Mark Gordon,14
2018-06-02,Dr. Mark Gordon,9
2018-06-09,Dr. Mark Gordon,0
2018-06-16,Dr. Mark Gordon,5
2018-06-23,Dr. Mark Gordon,7
2018-06-30,Dr. Mark Gordon,9
2018-07-07,Dr. Mark Gordon,5
2018-07-14,Dr. Mark Gordon,5
2018-07-21,Dr. Mark Gordon,5
2018-07-28,Dr. Mark Gordon,5
2018-08-04,Dr. Mark Gordon,5
2018-08-11,Dr. Mark Gordon,5
2018-08-18,Dr. Mark Gordon,7
2018-08-25,Dr. Mark Gordon,5
2018-09-01,Dr. Mark Gordon,4
2018-09-08,Dr. Mark Gordon,4
2013-09-21,Dr. Neil Riordan,0
2013-09-28,Dr. Neil Riordan,6
2013-10-05,Dr. Neil Riordan,0
2013-10-12,Dr. Neil Riordan,0
2013-10-19,Dr. Neil Riordan,0
2013-10-26,Dr. Neil Riordan,6
2013-11-02,Dr. Neil Riordan,0
2013-11-09,Dr. Neil Riordan,0
2013-11-16,Dr. Neil Riordan,0
2013-11-23,Dr. Neil Riordan,0
2013-11-30,Dr. Neil Riordan,0
2013-12-07,Dr. Neil Riordan,0
2013-12-14,Dr. Neil Riordan,0
2013-12-21,Dr. Neil Riordan,0
2013-12-28,Dr. Neil Riordan,0
2014-01-04,Dr. Neil Riordan,0
2014-01-11,Dr. Neil Riordan,0
2014-01-18,Dr. Neil Riordan,0
2014-01-25,Dr. Neil Riordan,0
2014-02-01,Dr. Neil Riordan,0
2014-02-08,Dr. Neil Riordan,0
2014-02-15,Dr. Neil Riordan,0
2014-02-22,Dr. Neil Riordan,0
2014-03-01,Dr. Neil Riordan,0
2014-03-08,Dr. Neil Riordan,0
2014-03-15,Dr. Neil Riordan,0
2014-03-22,Dr. Neil Riordan,0
2014-03-29,Dr. Neil Riordan,0
2014-04-05,Dr. Neil Riordan,0
2014-04-12,Dr. Neil Riordan,0
2014-04-19,Dr. Neil Riordan,0
2014-04-26,Dr. Neil Riordan,0
2014-05-03,Dr. Neil Riordan,0
2014-05-10,Dr. Neil Riordan,0
2014-05-17,Dr. Neil Riordan,0
2014-05-24,Dr. Neil Riordan,0
2014-05-31,Dr. Neil Riordan,0
2014-06-07,Dr. Neil Riordan,0
2014-06-14,Dr. Neil Riordan,0
2014-06-21,Dr. Neil Riordan,0
2014-06-28,Dr. Neil Riordan,0
2014-07-05,Dr. Neil Riordan,0
2014-07-12,Dr. Neil Riordan,0
2014-07-19,Dr. Neil Riordan,7
2014-07-26,Dr. Neil Riordan,0
2014-08-02,Dr. Neil Riordan,0
2014-08-09,Dr. Neil Riordan,0
2014-08-16,Dr. Neil Riordan,7
2014-08-23,Dr. Neil Riordan,0
2014-08-30,Dr. Neil Riordan,0
2014-09-06,Dr. Neil Riordan,0
2014-09-13,Dr. Neil Riordan,0
2014-09-20,Dr. Neil Riordan,0
2014-09-27,Dr. Neil Riordan,0
2014-10-04,Dr. Neil Riordan,0
2014-10-11,Dr. Neil Riordan,0
2014-10-18,Dr. Neil Riordan,0
2014-10-25,Dr. Neil Riordan,0
2014-11-01,Dr. Neil Riordan,0
2014-11-08,Dr. Neil Riordan,0
2014-11-15,Dr. Neil Riordan,0
2014-11-22,Dr. Neil Riordan,0
2014-11-29,Dr. Neil Riordan,0
2014-12-06,Dr. Neil Riordan,0
2014-12-13,Dr. Neil Riordan,0
2014-12-20,Dr. Neil Riordan,0
2014-12-27,Dr. Neil Riordan,0
2015-01-03,Dr. Neil Riordan,0
2015-01-10,Dr. Neil Riordan,0
2015-01-17,Dr. Neil Riordan,0
2015-01-24,Dr. Neil Riordan,0
2015-01-31,Dr. Neil Riordan,0
2015-02-07,Dr. Neil Riordan,0
2015-02-14,Dr. Neil Riordan,0
2015-02-21,Dr. Neil Riordan,0
2015-02-28,Dr. Neil Riordan,6
2015-03-07,Dr. Neil Riordan,0
2015-03-14,Dr. Neil Riordan,0
2015-03-21,Dr. Neil Riordan,0
2015-03-28,Dr. Neil Riordan,0
2015-04-04,Dr. Neil Riordan,0
2015-04-11,Dr. Neil Riordan,0
2015-04-18,Dr. Neil Riordan,0
2015-04-25,Dr. Neil Riordan,0
2015-05-02,Dr. Neil Riordan,0
2015-05-09,Dr. Neil Riordan,0
2015-05-16,Dr. Neil Riordan,0
2015-05-23,Dr. Neil Riordan,0
2015-05-30,Dr. Neil Riordan,0
2015-06-06,Dr. Neil Riordan,7
2015-06-13,Dr. Neil Riordan,0
2015-06-20,Dr. Neil Riordan,0
2015-06-27,Dr. Neil Riordan,0
2015-07-04,Dr. Neil Riordan,0
2015-07-11,Dr. Neil Riordan,0
2015-07-18,Dr. Neil Riordan,0
2015-07-25,Dr. Neil Riordan,0
2015-08-01,Dr. Neil Riordan,0
2015-08-08,Dr. Neil Riordan,0
2015-08-15,Dr. Neil Riordan,0
2015-08-22,Dr. Neil Riordan,0
2015-08-29,Dr. Neil Riordan,0
2015-09-05,Dr. Neil Riordan,0
2015-09-12,Dr. Neil Riordan,0
2015-09-19,Dr. Neil Riordan,0
2015-09-26,Dr. Neil Riordan,0
2015-10-03,Dr. Neil Riordan,0
2015-10-10,Dr. Neil Riordan,0
2015-10-17,Dr. Neil Riordan,0
2015-10-24,Dr. Neil Riordan,0
2015-10-31,Dr. Neil Riordan,0
2015-11-07,Dr. Neil Riordan,0
2015-11-14,Dr. Neil Riordan,0
2015-11-21,Dr. Neil Riordan,0
2015-11-28,Dr. Neil Riordan,0
2015-12-05,Dr. Neil Riordan,0
2015-12-12,Dr. Neil Riordan,0
2015-12-19,Dr. Neil Riordan,0
2015-12-26,Dr. Neil Riordan,0
2016-01-02,Dr. Neil Riordan,0
2016-01-09,Dr. Neil Riordan,0
2016-01-16,Dr. Neil Riordan,0
2016-01-23,Dr. Neil Riordan,0
2016-01-30,Dr. Neil Riordan,0
2016-02-06,Dr. Neil Riordan,0
2016-02-13,Dr. Neil Riordan,0
2016-02-20,Dr. Neil Riordan,0
2016-02-27,Dr. Neil Riordan,0
2016-03-05,Dr. Neil Riordan,0
2016-03-12,Dr. Neil Riordan,0
2016-03-19,Dr. Neil Riordan,0
2016-03-26,Dr. Neil Riordan,0
2016-04-02,Dr. Neil Riordan,0
2016-04-09,Dr. Neil Riordan,0
2016-04-16,Dr. Neil Riordan,0
2016-04-23,Dr. Neil Riordan,0
2016-04-30,Dr. Neil Riordan,0
2016-05-07,Dr. Neil Riordan,0
2016-05-14,Dr. Neil Riordan,0
2016-05-21,Dr. Neil Riordan,0
2016-05-28,Dr. Neil Riordan,0
2016-06-04,Dr. Neil Riordan,0
2016-06-11,Dr. Neil Riordan,0
2016-06-18,Dr. Neil Riordan,0
2016-06-25,Dr. Neil Riordan,0
2016-07-02,Dr. Neil Riordan,0
2016-07-09,Dr. Neil Riordan,0
2016-07-16,Dr. Neil Riordan,0
2016-07-23,Dr. Neil Riordan,0
2016-07-30,Dr. Neil Riordan,0
2016-08-06,Dr. Neil Riordan,0
2016-08-13,Dr. Neil Riordan,0
2016-08-20,Dr. Neil Riordan,0
2016-08-27,Dr. Neil Riordan,0
2016-09-03,Dr. Neil Riordan,0
2016-09-10,Dr. Neil Riordan,0
2016-09-17,Dr. Neil Riordan,0
2016-09-24,Dr. Neil Riordan,5
2016-10-01,Dr. Neil Riordan,0
2016-10-08,Dr. Neil Riordan,0
2016-10-15,Dr. Neil Riordan,0
2016-10-22,Dr. Neil Riordan,0
2016-10-29,Dr. Neil Riordan,0
2016-11-05,Dr. Neil Riordan,0
2016-11-12,Dr. Neil Riordan,0
2016-11-19,Dr. Neil Riordan,0
2016-11-26,Dr. Neil Riordan,0
2016-12-03,Dr. Neil Riordan,0
2016-12-10,Dr. Neil Riordan,0
2016-12-17,Dr. Neil Riordan,0
2016-12-24,Dr. Neil Riordan,0
2016-12-31,Dr. Neil Riordan,0
2017-01-07,Dr. Neil Riordan,0
2017-01-14,Dr. Neil Riordan,0
2017-01-21,Dr. Neil Riordan,0
2017-01-28,Dr. Neil Riordan,0
2017-02-04,Dr. Neil Riordan,0
2017-02-11,Dr. Neil Riordan,0
2017-02-18,Dr. Neil Riordan,0
2017-02-25,Dr. Neil Riordan,0
2017-03-04,Dr. Neil Riordan,0
2017-03-11,Dr. Neil Riordan,0
2017-03-18,Dr. Neil Riordan,0
2017-03-25,Dr. Neil Riordan,0
2017-04-01,Dr. Neil Riordan,0
2017-04-08,Dr. Neil Riordan,0
2017-04-15,Dr. Neil Riordan,0
2017-04-22,Dr. Neil Riordan,0
2017-04-29,Dr. Neil Riordan,0
2017-05-06,Dr. Neil Riordan,0
2017-05-13,Dr. Neil Riordan,0
2017-05-20,Dr. Neil Riordan,0
2017-05-27,Dr. Neil Riordan,0
2017-06-03,Dr. Neil Riordan,0
2017-06-10,Dr. Neil Riordan,0
2017-06-17,Dr. Neil Riordan,0
2017-06-24,Dr. Neil Riordan,0
2017-07-01,Dr. Neil Riordan,0
2017-07-08,Dr. Neil Riordan,0
2017-07-15,Dr. Neil Riordan,0
2017-07-22,Dr. Neil Riordan,0
2017-07-29,Dr. Neil Riordan,0
2017-08-05,Dr. Neil Riordan,0
2017-08-12,Dr. Neil Riordan,0
2017-08-19,Dr. Neil Riordan,0
2017-08-26,Dr. Neil Riordan,0
2017-09-02,Dr. Neil Riordan,0
2017-09-09,Dr. Neil Riordan,0
2017-09-16,Dr. Neil Riordan,0
2017-09-23,Dr. Neil Riordan,0
2017-09-30,Dr. Neil Riordan,0
2017-10-07,Dr. Neil Riordan,0
2017-10-14,Dr. Neil Riordan,0
2017-10-21,Dr. Neil Riordan,5
2017-10-28,Dr. Neil Riordan,0
2017-11-04,Dr. Neil Riordan,0
2017-11-11,Dr. Neil Riordan,0
2017-11-18,Dr. Neil Riordan,0
2017-11-25,Dr. Neil Riordan,0
2017-12-02,Dr. Neil Riordan,0
2017-12-09,Dr. Neil Riordan,0
2017-12-16,Dr. Neil Riordan,0
2017-12-23,Dr. Neil Riordan,0
2017-12-30,Dr. Neil Riordan,0
2018-01-06,Dr. Neil Riordan,0
2018-01-13,Dr. Neil Riordan,100
2018-01-20,Dr. Neil Riordan,56
2018-01-27,Dr. Neil Riordan,19
2018-02-03,Dr. Neil Riordan,9
2018-02-10,Dr. Neil Riordan,14
2018-02-17,Dr. Neil Riordan,7
2018-02-24,Dr. Neil Riordan,7
2018-03-03,Dr. Neil Riordan,5
2018-03-10,Dr. Neil Riordan,9
2018-03-17,Dr. Neil Riordan,7
2018-03-24,Dr. Neil Riordan,0
2018-03-31,Dr. Neil Riordan,10
2018-04-07,Dr. Neil Riordan,5
2018-04-14,Dr. Neil Riordan,5
2018-04-21,Dr. Neil Riordan,7
2018-04-28,Dr. Neil Riordan,5
2018-05-05,Dr. Neil Riordan,5
2018-05-12,Dr. Neil Riordan,5
2018-05-19,Dr. Neil Riordan,5
2018-05-26,Dr. Neil Riordan,5
2018-06-02,Dr. Neil Riordan,10
2018-06-09,Dr. Neil Riordan,0
2018-06-16,Dr. Neil Riordan,0
2018-06-23,Dr. Neil Riordan,5
2018-06-30,Dr. Neil Riordan,0
2018-07-07,Dr. Neil Riordan,0
2018-07-14,Dr. Neil Riordan,5
2018-07-21,Dr. Neil Riordan,10
2018-07-28,Dr. Neil Riordan,5
2018-08-04,Dr. Neil Riordan,5
2018-08-11,Dr. Neil Riordan,5
2018-08-18,Dr. Neil Riordan,5
2018-08-25,Dr. Neil Riordan,10
2018-09-01,Dr. Neil Riordan,5
2018-09-08,Dr. Neil Riordan,5
2013-09-21,Dr. Rhonda Patrick,0
2013-09-28,Dr. Rhonda Patrick,0
2013-10-05,Dr. Rhonda Patrick,0
2013-10-12,Dr. Rhonda Patrick,0
2013-10-19,Dr. Rhonda Patrick,0
2013-10-26,Dr. Rhonda Patrick,0
2013-11-02,Dr. Rhonda Patrick,0
2013-11-09,Dr. Rhonda Patrick,0
2013-11-16,Dr. Rhonda Patrick,0
2013-11-23,Dr. Rhonda Patrick,0
2013-11-30,Dr. Rhonda Patrick,0
2013-12-07,Dr. Rhonda Patrick,0
2013-12-14,Dr. Rhonda Patrick,0
2013-12-21,Dr. Rhonda Patrick,0
2013-12-28,Dr. Rhonda Patrick,0
2014-01-04,Dr. Rhonda Patrick,0
2014-01-11,Dr. Rhonda Patrick,0
